split,source_mp4,wav_path,fine_label,mapped_label
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/dEvH2aKUPbI_000050.mp4,train_chunk/dEvH2aKUPbI_000050-00.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/dEvH2aKUPbI_000050.mp4,train_chunk/dEvH2aKUPbI_000050-01.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/dEvH2aKUPbI_000050.mp4,train_chunk/dEvH2aKUPbI_000050-02.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/5oseYvmykn8_000030.mp4,train_chunk/5oseYvmykn8_000030-00.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/5oseYvmykn8_000030.mp4,train_chunk/5oseYvmykn8_000030-01.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/3lNRv1EVmj0_000030.mp4,train_chunk/3lNRv1EVmj0_000030-00.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/3lNRv1EVmj0_000030.mp4,train_chunk/3lNRv1EVmj0_000030-01.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/3lNRv1EVmj0_000030.mp4,train_chunk/3lNRv1EVmj0_000030-02.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7n2jhq-wi-Q_000007.mp4,train_chunk/7n2jhq-wi-Q_000007-00.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7n2jhq-wi-Q_000007.mp4,train_chunk/7n2jhq-wi-Q_000007-01.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7DH5fqj8j6Q_000000.mp4,train_chunk/7DH5fqj8j6Q_000000-00.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7DH5fqj8j6Q_000000.mp4,train_chunk/7DH5fqj8j6Q_000000-01.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7DH5fqj8j6Q_000000.mp4,train_chunk/7DH5fqj8j6Q_000000-02.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/DTBJhSfEPJE_000030.mp4,train_chunk/DTBJhSfEPJE_000030-00.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/DTBJhSfEPJE_000030.mp4,train_chunk/DTBJhSfEPJE_000030-01.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/DTBJhSfEPJE_000030.mp4,train_chunk/DTBJhSfEPJE_000030-02.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7fd-M6kKYnc_000030.mp4,train_chunk/7fd-M6kKYnc_000030-00.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7fd-M6kKYnc_000030.mp4,train_chunk/7fd-M6kKYnc_000030-01.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7fd-M6kKYnc_000030.mp4,train_chunk/7fd-M6kKYnc_000030-02.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/HvoR64QiTPo_000240.mp4,train_chunk/HvoR64QiTPo_000240-00.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/HvoR64QiTPo_000240.mp4,train_chunk/HvoR64QiTPo_000240-01.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/HvoR64QiTPo_000240.mp4,train_chunk/HvoR64QiTPo_000240-02.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/AsZpxlmTVwo_000410.mp4,train_chunk/AsZpxlmTVwo_000410-00.wav,fire crackling,fire
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/AsZpxlmTVwo_000410.mp4,train_chunk/AsZpxlmTVwo_000410-01.wav,fire crackling,fire
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/AsZpxlmTVwo_000410.mp4,train_chunk/AsZpxlmTVwo_000410-02.wav,fire crackling,fire
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Ci_7GeQMBAo_000076.mp4,train_chunk/Ci_7GeQMBAo_000076-00.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Ci_7GeQMBAo_000076.mp4,train_chunk/Ci_7GeQMBAo_000076-01.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Ci_7GeQMBAo_000076.mp4,train_chunk/Ci_7GeQMBAo_000076-02.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/URXtjriX2gU_000030.mp4,train_chunk/URXtjriX2gU_000030-00.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/URXtjriX2gU_000030.mp4,train_chunk/URXtjriX2gU_000030-01.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/URXtjriX2gU_000030.mp4,train_chunk/URXtjriX2gU_000030-02.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/V5z1iRin4q8_000150.mp4,train_chunk/V5z1iRin4q8_000150-00.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/V5z1iRin4q8_000150.mp4,train_chunk/V5z1iRin4q8_000150-01.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/V5z1iRin4q8_000150.mp4,train_chunk/V5z1iRin4q8_000150-02.wav,tap dancing,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/gjF3O4c_dl8_000024.mp4,train_chunk/gjF3O4c_dl8_000024-00.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/gjF3O4c_dl8_000024.mp4,train_chunk/gjF3O4c_dl8_000024-01.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/gjF3O4c_dl8_000024.mp4,train_chunk/gjF3O4c_dl8_000024-02.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/1PBelsQG2Rw_000020.mp4,train_chunk/1PBelsQG2Rw_000020-00.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/1PBelsQG2Rw_000020.mp4,train_chunk/1PBelsQG2Rw_000020-01.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/1PBelsQG2Rw_000020.mp4,train_chunk/1PBelsQG2Rw_000020-02.wav,dog barking,dog_bark
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/o2iq9xqsBYs_000150.mp4,train_chunk/o2iq9xqsBYs_000150-00.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/o2iq9xqsBYs_000150.mp4,train_chunk/o2iq9xqsBYs_000150-01.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/o2iq9xqsBYs_000150.mp4,train_chunk/o2iq9xqsBYs_000150-02.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/kJZuUK8shus_000030.mp4,train_chunk/kJZuUK8shus_000030-00.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/kJZuUK8shus_000030.mp4,train_chunk/kJZuUK8shus_000030-01.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/kJZuUK8shus_000030.mp4,train_chunk/kJZuUK8shus_000030-02.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/-gZtEyguz4w_000030.mp4,train_chunk/-gZtEyguz4w_000030-00.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/-gZtEyguz4w_000030.mp4,train_chunk/-gZtEyguz4w_000030-01.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/-gZtEyguz4w_000030.mp4,train_chunk/-gZtEyguz4w_000030-02.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/-81q2Ugx54Y_000022.mp4,train_chunk/-81q2Ugx54Y_000022-00.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/-81q2Ugx54Y_000022.mp4,train_chunk/-81q2Ugx54Y_000022-01.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/O3geFV-GoqM_000031.mp4,train_chunk/O3geFV-GoqM_000031-00.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/O3geFV-GoqM_000031.mp4,train_chunk/O3geFV-GoqM_000031-01.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/O3geFV-GoqM_000031.mp4,train_chunk/O3geFV-GoqM_000031-02.wav,fire truck siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/ozpHG2_2bAQ_000000.mp4,train_chunk/ozpHG2_2bAQ_000000-00.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/ozpHG2_2bAQ_000000.mp4,train_chunk/ozpHG2_2bAQ_000000-01.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/1fdc2zFpbOE_000350.mp4,train_chunk/1fdc2zFpbOE_000350-00.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/1fdc2zFpbOE_000350.mp4,train_chunk/1fdc2zFpbOE_000350-01.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/1fdc2zFpbOE_000350.mp4,train_chunk/1fdc2zFpbOE_000350-02.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/CvHiSuhsccY_000030.mp4,train_chunk/CvHiSuhsccY_000030-00.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/CvHiSuhsccY_000030.mp4,train_chunk/CvHiSuhsccY_000030-01.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/CvHiSuhsccY_000030.mp4,train_chunk/CvHiSuhsccY_000030-02.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/VokcTVHFxis_000187.mp4,train_chunk/VokcTVHFxis_000187-00.wav,people marching,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/VokcTVHFxis_000187.mp4,train_chunk/VokcTVHFxis_000187-01.wav,people marching,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/VokcTVHFxis_000187.mp4,train_chunk/VokcTVHFxis_000187-02.wav,people marching,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/dMrU4sUicQE_000030.mp4,train_chunk/dMrU4sUicQE_000030-00.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/dMrU4sUicQE_000030.mp4,train_chunk/dMrU4sUicQE_000030-01.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/9UMpgfO8r14_000030.mp4,train_chunk/9UMpgfO8r14_000030-00.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/9UMpgfO8r14_000030.mp4,train_chunk/9UMpgfO8r14_000030-01.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/9UMpgfO8r14_000030.mp4,train_chunk/9UMpgfO8r14_000030-02.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7M-UwsQWiO8_000017.mp4,train_chunk/7M-UwsQWiO8_000017-00.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7M-UwsQWiO8_000017.mp4,train_chunk/7M-UwsQWiO8_000017-01.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/A-sjfm3inho_000030.mp4,train_chunk/A-sjfm3inho_000030-00.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/A-sjfm3inho_000030.mp4,train_chunk/A-sjfm3inho_000030-01.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/A-sjfm3inho_000030.mp4,train_chunk/A-sjfm3inho_000030-02.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/HvgTs84r7pM_000100.mp4,train_chunk/HvgTs84r7pM_000100-00.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/HvgTs84r7pM_000100.mp4,train_chunk/HvgTs84r7pM_000100-01.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/HvgTs84r7pM_000100.mp4,train_chunk/HvgTs84r7pM_000100-02.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Nz15RLDx4Rc_000005.mp4,train_chunk/Nz15RLDx4Rc_000005-00.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Nz15RLDx4Rc_000005.mp4,train_chunk/Nz15RLDx4Rc_000005-01.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/89engAgn-XA_000019.mp4,train_chunk/89engAgn-XA_000019-00.wav,reversing beeps,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/89engAgn-XA_000019.mp4,train_chunk/89engAgn-XA_000019-01.wav,reversing beeps,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/89engAgn-XA_000019.mp4,train_chunk/89engAgn-XA_000019-02.wav,reversing beeps,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/I3DRb27TX_M_000020.mp4,train_chunk/I3DRb27TX_M_000020-00.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/I3DRb27TX_M_000020.mp4,train_chunk/I3DRb27TX_M_000020-01.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/I3DRb27TX_M_000020.mp4,train_chunk/I3DRb27TX_M_000020-02.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/ElJvOtcO7sc_000030.mp4,train_chunk/ElJvOtcO7sc_000030-00.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/ElJvOtcO7sc_000030.mp4,train_chunk/ElJvOtcO7sc_000030-01.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/ElJvOtcO7sc_000030.mp4,train_chunk/ElJvOtcO7sc_000030-02.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/O6z7cPRIHi4_000000.mp4,train_chunk/O6z7cPRIHi4_000000-00.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/O6z7cPRIHi4_000000.mp4,train_chunk/O6z7cPRIHi4_000000-01.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/O6z7cPRIHi4_000000.mp4,train_chunk/O6z7cPRIHi4_000000-02.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/hVLTdhR5CL0_000235.mp4,train_chunk/hVLTdhR5CL0_000235-00.wav,car engine idling,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/hVLTdhR5CL0_000235.mp4,train_chunk/hVLTdhR5CL0_000235-01.wav,car engine idling,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/hVLTdhR5CL0_000235.mp4,train_chunk/hVLTdhR5CL0_000235-02.wav,car engine idling,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/69tgoPzNa0E_000094.mp4,train_chunk/69tgoPzNa0E_000094-00.wav,people marching,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/69tgoPzNa0E_000094.mp4,train_chunk/69tgoPzNa0E_000094-01.wav,people marching,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/69tgoPzNa0E_000094.mp4,train_chunk/69tgoPzNa0E_000094-02.wav,people marching,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/-cXXw4x58-4_000188.mp4,train_chunk/-cXXw4x58-4_000188-00.wav,people marching,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/-cXXw4x58-4_000188.mp4,train_chunk/-cXXw4x58-4_000188-01.wav,people marching,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/-cXXw4x58-4_000188.mp4,train_chunk/-cXXw4x58-4_000188-02.wav,people marching,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/OtbdIoUAdMo_000194.mp4,train_chunk/OtbdIoUAdMo_000194-00.wav,car engine idling,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/OtbdIoUAdMo_000194.mp4,train_chunk/OtbdIoUAdMo_000194-01.wav,car engine idling,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/OtbdIoUAdMo_000194.mp4,train_chunk/OtbdIoUAdMo_000194-02.wav,car engine idling,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/L_u97PqWX6g_000031.mp4,train_chunk/L_u97PqWX6g_000031-00.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/L_u97PqWX6g_000031.mp4,train_chunk/L_u97PqWX6g_000031-01.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/L_u97PqWX6g_000031.mp4,train_chunk/L_u97PqWX6g_000031-02.wav,rapping,speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0rrcR5ML7aI_000030.mp4,train_chunk/0rrcR5ML7aI_000030-00.wav,"race car, auto racing",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0rrcR5ML7aI_000030.mp4,train_chunk/0rrcR5ML7aI_000030-01.wav,"race car, auto racing",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0rrcR5ML7aI_000030.mp4,train_chunk/0rrcR5ML7aI_000030-02.wav,"race car, auto racing",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/IBYfAigv0hM_000030.mp4,train_chunk/IBYfAigv0hM_000030-00.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/IBYfAigv0hM_000030.mp4,train_chunk/IBYfAigv0hM_000030-01.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/IBYfAigv0hM_000030.mp4,train_chunk/IBYfAigv0hM_000030-02.wav,"female speech, woman speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7GtLM8d4nFA_000082.mp4,train_chunk/7GtLM8d4nFA_000082-00.wav,reversing beeps,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7GtLM8d4nFA_000082.mp4,train_chunk/7GtLM8d4nFA_000082-01.wav,reversing beeps,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7GtLM8d4nFA_000082.mp4,train_chunk/7GtLM8d4nFA_000082-02.wav,reversing beeps,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/-AFASmp1fpk_000006.mp4,train_chunk/-AFASmp1fpk_000006-00.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/-AFASmp1fpk_000006.mp4,train_chunk/-AFASmp1fpk_000006-01.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/UDlfI5DMPyQ_000010.mp4,train_chunk/UDlfI5DMPyQ_000010-00.wav,car engine knocking,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/UDlfI5DMPyQ_000010.mp4,train_chunk/UDlfI5DMPyQ_000010-01.wav,car engine knocking,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/UDlfI5DMPyQ_000010.mp4,train_chunk/UDlfI5DMPyQ_000010-02.wav,car engine knocking,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Ao6_gAiv5bg_000002.mp4,train_chunk/Ao6_gAiv5bg_000002-00.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/Ao6_gAiv5bg_000002.mp4,train_chunk/Ao6_gAiv5bg_000002-01.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/yJKr5sTY0T4_000039.mp4,train_chunk/yJKr5sTY0T4_000039-00.wav,people marching,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/yJKr5sTY0T4_000039.mp4,train_chunk/yJKr5sTY0T4_000039-01.wav,people marching,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/yJKr5sTY0T4_000039.mp4,train_chunk/yJKr5sTY0T4_000039-02.wav,people marching,footsteps
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0E_AOrnZT6Q_000030.mp4,train_chunk/0E_AOrnZT6Q_000030-00.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0E_AOrnZT6Q_000030.mp4,train_chunk/0E_AOrnZT6Q_000030-01.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0E_AOrnZT6Q_000030.mp4,train_chunk/0E_AOrnZT6Q_000030-02.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/x7GvsUDmPIQ_000000.mp4,train_chunk/x7GvsUDmPIQ_000000-00.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/x7GvsUDmPIQ_000000.mp4,train_chunk/x7GvsUDmPIQ_000000-01.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/lYlk5LGW6vw_000030.mp4,train_chunk/lYlk5LGW6vw_000030-00.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/lYlk5LGW6vw_000030.mp4,train_chunk/lYlk5LGW6vw_000030-01.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/G646Txpnjs8_000000.mp4,train_chunk/G646Txpnjs8_000000-00.wav,car engine knocking,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/G646Txpnjs8_000000.mp4,train_chunk/G646Txpnjs8_000000-01.wav,car engine knocking,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/G646Txpnjs8_000000.mp4,train_chunk/G646Txpnjs8_000000-02.wav,car engine knocking,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0RoAsnTIm5Q_000030.mp4,train_chunk/0RoAsnTIm5Q_000030-00.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0RoAsnTIm5Q_000030.mp4,train_chunk/0RoAsnTIm5Q_000030-01.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/0RoAsnTIm5Q_000030.mp4,train_chunk/0RoAsnTIm5Q_000030-02.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/F_3J0xccRR8_000021.mp4,train_chunk/F_3J0xccRR8_000021-00.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/F_3J0xccRR8_000021.mp4,train_chunk/F_3J0xccRR8_000021-01.wav,"engine accelerating, revving, vroom",engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/3UXqeS4bePw_000020.mp4,train_chunk/3UXqeS4bePw_000020-00.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/3UXqeS4bePw_000020.mp4,train_chunk/3UXqeS4bePw_000020-01.wav,police car (siren),alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7QOwGFo2_f4_000030.mp4,train_chunk/7QOwGFo2_f4_000030-00.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7QOwGFo2_f4_000030.mp4,train_chunk/7QOwGFo2_f4_000030-01.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/7QOwGFo2_f4_000030.mp4,train_chunk/7QOwGFo2_f4_000030-02.wav,"male speech, man speaking",speech
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/lXomrow5aZ4_000014.mp4,train_chunk/lXomrow5aZ4_000014-00.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/lXomrow5aZ4_000014.mp4,train_chunk/lXomrow5aZ4_000014-01.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/t60ZXx5Xxd8_000116.mp4,train_chunk/t60ZXx5Xxd8_000116-00.wav,reversing beeps,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/t60ZXx5Xxd8_000116.mp4,train_chunk/t60ZXx5Xxd8_000116-01.wav,reversing beeps,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/t60ZXx5Xxd8_000116.mp4,train_chunk/t60ZXx5Xxd8_000116-02.wav,reversing beeps,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/JIjAZsUXbu4_000230.mp4,train_chunk/JIjAZsUXbu4_000230-00.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/JIjAZsUXbu4_000230.mp4,train_chunk/JIjAZsUXbu4_000230-01.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/JIjAZsUXbu4_000230.mp4,train_chunk/JIjAZsUXbu4_000230-02.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/hBLotV-d_gQ_000424.mp4,train_chunk/hBLotV-d_gQ_000424-00.wav,car engine knocking,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/hBLotV-d_gQ_000424.mp4,train_chunk/hBLotV-d_gQ_000424-01.wav,car engine knocking,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/hBLotV-d_gQ_000424.mp4,train_chunk/hBLotV-d_gQ_000424-02.wav,car engine knocking,engine
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/zxJULPg6YZo_000140.mp4,train_chunk/zxJULPg6YZo_000140-00.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/zxJULPg6YZo_000140.mp4,train_chunk/zxJULPg6YZo_000140-01.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/zxJULPg6YZo_000140.mp4,train_chunk/zxJULPg6YZo_000140-02.wav,playing piano,piano
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/fqtSTN8nhAI_000030.mp4,train_chunk/fqtSTN8nhAI_000030-00.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/fqtSTN8nhAI_000030.mp4,train_chunk/fqtSTN8nhAI_000030-01.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/fqtSTN8nhAI_000030.mp4,train_chunk/fqtSTN8nhAI_000030-02.wav,ambulance siren,alarm
train,/home/wakamatsu/DataSets2/VGG_Sub10/video/lDvBJeKy5HA_000053.mp4,train_chunk/lDvBJeKy5HA_000053-00.wav,tap dancing,footsteps
